Time,Speed,Occu,Label
59660,64.72614583,5,55 MPH
59680,57.4768175,8,55 MPH
59700,54.47352433,2.5,55 MPH
59720,53.23078233,3,55 MPH
59740,61.515729,2,55 MPH
59760,63.0691565,4,55 MPH
59780,54.94694986,9,55 MPH
59800,44.738712,1.5,55 MPH
59840,50.952422,3.5,55 MPH
59860,58.0981885,2.5,55 MPH
59880,58.408874,3.5,55 MPH
59920,54.059277,1,55 MPH
59940,59.9623015,1,55 MPH
59960,55.302019,2.5,55 MPH
59980,59.23736867,3.5,55 MPH
60000,55.92339,0.5,55 MPH
60020,70.214923,0.5,55 MPH
60040,59.030245,1.5,55 MPH
60060,52.816535,5,55 MPH
60080,63.6905275,1.5,55 MPH
60120,61.8264145,4.5,55 MPH
60140,60.272987,1,55 MPH
60160,58.408874,2,55 MPH
60180,67.729439,1,55 MPH
60220,55.302019,1,55 MPH
60240,54.059277,0,55 MPH
60260,57.787503,0.5,55 MPH
60280,59.651616,4,55 MPH
60300,60.5836725,3,55 MPH
60320,66.69382067,2,55 MPH
60340,55.92339,2.5,55 MPH
60360,55.92339,1,55 MPH
60380,61.7642774,3.5,55 MPH
60400,54.9913335,6,55 MPH
60420,50.952422,1.5,55 MPH
60440,63.0691565,1,55 MPH
60460,54.83599075,4.5,55 MPH
60480,45.51542575,2.5,55 MPH
60500,48.00090975,4.5,55 MPH
60520,42.874599,1.5,55 MPH
60560,44.117341,0.5,55 MPH
60620,44.117341,3.5,55 MPH
60640,44.117341,3,55 MPH
60660,50.331051,8,55 MPH
60680,50.952422,6.5,55 MPH
60700,48.3426638,4.5,55 MPH
60740,44.738712,0.5,55 MPH
60760,51.36666933,5.5,55 MPH
60780,53.437906,1.5,55 MPH
60800,52.195164,0.5,55 MPH
60820,54.59188071,9.5,55 MPH
60840,52.195164,0,55 MPH
60860,52.195164,2.5,55 MPH
60880,55.302019,0.5,55 MPH
60900,52.816535,1.5,55 MPH
60920,52.816535,1.5,55 MPH
60960,49.70968,2,55 MPH
60980,49.088309,1.5,55 MPH
61000,50.952422,7,55 MPH
61020,54.5563738,4,55 MPH
61060,53.1272205,5,55 MPH
61080,49.70968,0.5,55 MPH
61100,51.573793,3.5,55 MPH
61120,55.92339,0.5,55 MPH
61160,54.680648,4,55 MPH
61200,53.23078233,3,55 MPH
61220,54.680648,3,55 MPH
61240,53.85215333,6,55 MPH
61260,52.90530229,6,55 MPH
61280,44.117341,8,55 MPH
61300,44.117341,2.5,55 MPH
61320,48.55570529,6.5,55 MPH
61340,47.5348815,3,55 MPH
61360,42.874599,1.5,55 MPH
61380,45.981454,1.5,55 MPH
61400,57.166132,0.5,55 MPH
61420,51.573793,3,55 MPH
61440,52.816535,4.5,55 MPH
61460,57.37325567,3.5,55 MPH
61480,52.816535,2,55 MPH
61500,54.3699625,5,55 MPH
61520,52.195164,2,55 MPH
61540,54.26640067,4,55 MPH
61560,56.544761,2.5,55 MPH
61580,49.088309,1,55 MPH
61600,50.6417365,2.5,55 MPH
61620,54.680648,3,55 MPH
61640,54.059277,2,55 MPH
61660,49.70968,0.5,55 MPH
61680,52.195164,0.5,45 MPH
61700,56.2340755,2.5,45 MPH
61720,55.45736175,5.5,45 MPH
61740,54.059277,1,45 MPH
61760,64.001213,0.5,45 MPH
61780,54.059277,2.5,45 MPH
61800,54.059277,2,45 MPH
61860,54.059277,4.5,45 MPH
61880,54.059277,1,45 MPH
61900,58.408874,2.5,45 MPH
61920,56.544761,9,45 MPH
61940,55.7991158,4.5,45 MPH
61960,52.195164,2.5,45 MPH
61980,54.059277,1,45 MPH
62000,67.729439,2,55 MPH
62020,54.059277,1.5,55 MPH
62040,52.816535,2.5,55 MPH
62060,50.952422,6,55 MPH
62080,54.9913335,6,55 MPH
62100,52.195164,2.5,55 MPH
62120,52.816535,0.5,55 MPH
62160,57.166132,3.5,55 MPH
62200,52.195164,2.5,55 MPH
62220,50.952422,2,55 MPH
62240,50.952422,3.5,55 MPH
62260,52.195164,3,55 MPH
62300,55.302019,2,55 MPH
62340,55.302019,1,55 MPH
62360,55.92339,5,55 MPH
62380,52.03982125,6,55 MPH
62440,52.195164,4,55 MPH
62460,53.90393425,2.5,55 MPH
62480,56.544761,2,55 MPH
62500,54.680648,8.5,55 MPH
62520,49.088309,1.5,55 MPH
62540,49.70968,1.5,55 MPH
62560,48.20063614,8.5,55 MPH
62580,44.117341,1,55 MPH
62600,44.738712,1,55 MPH
62620,42.874599,3.5,55 MPH
62640,44.117341,0.5,55 MPH
62660,44.738712,1.5,55 MPH
62700,45.981454,0.5,55 MPH
62760,47.69022425,6.5,55 MPH
62780,47.5348815,3.5,55 MPH
62820,47.01707233,2.5,55 MPH
62840,45.981454,1,55 MPH
62860,47.63844333,3,55 MPH
62880,49.088309,1,55 MPH
62900,48.88118533,5,55 MPH
62940,49.70968,1.5,55 MPH
62960,49.088309,3.5,55 MPH
62980,47.845567,0.5,45 MPH
63000,50.952422,2,45 MPH
63020,50.952422,0.5,45 MPH
63060,50.952422,2,45 MPH
63080,52.816535,0.5,45 MPH
63120,54.059277,1.5,45 MPH
63140,53.90393425,2,45 MPH
63180,51.36666933,4,45 MPH
63200,52.195164,2.5,45 MPH
63220,49.70968,4.5,45 MPH
63240,51.573793,4.5,45 MPH
63260,47.224196,1,45 MPH
63280,45.981454,1.5,45 MPH
63300,46.602825,9,45 MPH
63320,49.70968,1,45 MPH
63340,47.01707233,4,45 MPH
63360,42.874599,3,45 MPH
63380,50.0203655,2,45 MPH
63400,44.117341,1,45 MPH
63480,45.981454,1,45 MPH
63500,50.53817467,2.5,45 MPH
63520,54.680648,6.5,45 MPH
63560,50.4553252,3.5,45 MPH
63600,47.224196,2,45 MPH
63620,49.70968,3,45 MPH
63640,52.5058495,1.5,45 MPH
63660,52.5058495,1.5,45 MPH
63700,45.981454,1,45 MPH
63720,51.573793,3,45 MPH
63740,47.224196,1,45 MPH
63760,47.845567,2.5,45 MPH
63780,52.37269857,5.5,45 MPH
63800,57.166132,0.5,45 MPH
63820,51.10776475,6,45 MPH
63840,49.088309,1,45 MPH
63860,50.952422,1,45 MPH
63880,52.195164,1,45 MPH
63920,50.952422,3,45 MPH
63940,53.437906,1.5,45 MPH
63960,49.088309,3.5,45 MPH
63980,50.952422,2,45 MPH
64000,45.981454,4,45 MPH
64020,45.981454,1.5,45 MPH
64060,44.117341,2.5,45 MPH
64080,44.738712,1.5,45 MPH
64100,50.331051,2.5,45 MPH
64120,44.117341,2.5,45 MPH
64140,44.117341,0.5,45 MPH
64160,44.117341,4,45 MPH
64180,44.117341,3,45 MPH
64200,57.166132,0.5,45 MPH
64220,47.37953875,7,45 MPH
64240,47.5348815,9,45 MPH
64260,46.18857767,10,45 MPH
64280,42.874599,1,45 MPH
64300,41.010486,1,45 MPH
64320,43.49597,7,45 MPH
64340,39.146373,3.5,45 MPH
64360,45.0493975,1,45 MPH
64380,42.253228,5.5,45 MPH
64400,40.0784295,3.5,45 MPH
64460,39.767744,2,45 MPH
64500,39.767744,3,45 MPH
64560,39.146373,2,45 MPH
64580,44.32446467,1.5,45 MPH
64620,44.738712,5,45 MPH
64640,43.91021733,2.5,45 MPH
64660,45.56720667,5,45 MPH
64720,44.117341,2,45 MPH
64740,47.845567,9.5,45 MPH
64760,48.1562525,2,45 MPH
64780,47.5970186,5.5,45 MPH
64800,50.0203655,3,45 MPH
64820,50.0203655,3,45 MPH
64840,48.25981433,4,45 MPH
64860,47.43131967,7.5,45 MPH
64880,48.466938,4.5,45 MPH
64900,44.738712,0.5,45 MPH
64920,44.738712,0.5,45 MPH
64940,44.738712,0.5,45 MPH
64960,47.845567,0.5,45 MPH
64980,47.845567,1.5,45 MPH
65000,47.845567,2,45 MPH
65040,47.224196,2,45 MPH
65060,45.981454,0.5,45 MPH
65080,49.088309,2.5,45 MPH
65100,49.088309,0.5,45 MPH
65120,47.845567,1,45 MPH
65180,49.088309,0.5,45 MPH
65220,54.059277,3.5,45 MPH
65240,54.680648,4.5,45 MPH
65260,49.8339542,7.5,45 MPH
65280,47.224196,1,45 MPH
65300,45.981454,0.5,45 MPH
65340,49.97598186,5,45 MPH
65360,44.738712,1.5,45 MPH
65380,50.952422,3,45 MPH
65400,53.1272205,3,45 MPH
65440,47.224196,0.5,45 MPH
65460,49.70968,5,45 MPH
65500,52.195164,0.5,45 MPH
65520,56.544761,2,45 MPH
65540,55.302019,4,45 MPH
65560,52.816535,1,45 MPH
65580,52.195164,1.5,45 MPH
65600,52.195164,1,45 MPH
65640,55.5505674,4,45 MPH
65660,49.70968,4,45 MPH
65740,52.195164,3,45 MPH
65760,52.195164,0.5,45 MPH
65780,59.030245,1,45 MPH
65800,57.63216025,3,45 MPH
65840,54.059277,3.5,45 MPH
65860,50.17570825,3,45 MPH
65880,45.981454,5,45 MPH
65900,45.981454,1,45 MPH
65980,45.981454,4,45 MPH
66020,42.874599,2.5,45 MPH
66040,48.7776235,3.5,45 MPH
66060,48.7776235,1,45 MPH
66080,42.253228,0.5,45 MPH
66140,44.117341,3,45 MPH
66180,44.738712,2.5,45 MPH
66220,51.2631075,2,45 MPH
66240,51.8844785,2,45 MPH
66260,47.224196,1,45 MPH
66280,47.224196,0.5,45 MPH
66300,44.738712,2.5,45 MPH
66320,50.0203655,7.5,45 MPH
66340,52.195164,1.5,45 MPH
66380,49.088309,3.5,45 MPH
66400,49.088309,2,45 MPH
66460,47.01707233,5.5,45 MPH
66520,46.9756476,3,45 MPH
66540,48.466938,2.5,45 MPH
66560,45.15295933,5.5,45 MPH
66580,44.117341,2,45 MPH
66600,45.15295933,5,45 MPH
66620,44.117341,3.5,45 MPH
66640,46.8513734,7,45 MPH
66660,42.874599,1.5,45 MPH
66680,45.981454,3.5,45 MPH
66700,47.7212928,6,45 MPH
66720,46.75816775,5,45 MPH
66740,47.224196,0.5,45 MPH
66760,51.573793,6.5,45 MPH
66780,47.845567,2.5,45 MPH
66800,47.224196,2.5,45 MPH
66820,45.981454,1.5,45 MPH
66840,45.981454,2,45 MPH
66900,44.117341,4,45 MPH
66920,47.06885325,3.5,45 MPH
66940,57.787503,0.5,45 MPH
66960,44.738712,2.5,45 MPH
67000,44.117341,1.5,45 MPH
67020,44.117341,0.5,45 MPH
67080,48.88118533,3.5,45 MPH
67100,57.787503,0.5,45 MPH
67120,50.74529833,1.5,45 MPH
67160,45.981454,0.5,45 MPH
67200,51.8223414,7.5,45 MPH
67220,49.088309,3,45 MPH
67280,47.845567,2,45 MPH
67340,47.845567,0.5,45 MPH
67360,49.70968,1,45 MPH
67380,50.952422,1,45 MPH
67420,51.2631075,2,45 MPH
67440,47.845567,4.5,45 MPH
67500,47.224196,1,45 MPH
67580,47.224196,1,45 MPH
67600,49.50255633,1.5,45 MPH
67620,47.224196,6,45 MPH
67640,48.7776235,5,45 MPH
67680,47.845567,1.5,45 MPH
67700,44.117341,7,45 MPH
67720,49.3989945,2,45 MPH
67740,47.01707233,3.5,45 MPH
67780,44.117341,0.5,45 MPH
67800,44.117341,3,45 MPH
67820,44.117341,2.5,45 MPH
67840,45.981454,0.5,45 MPH
67880,47.224196,0.5,45 MPH
67920,53.85215333,6,45 MPH
67940,50.952422,3.5,45 MPH
67960,46.9135105,4.5,45 MPH
68000,44.117341,1,45 MPH
68020,44.738712,0.5,45 MPH
68060,47.224196,0.5,45 MPH
68080,47.224196,2.5,45 MPH
68100,49.088309,2.5,45 MPH
68120,48.05269067,4.5,45 MPH
68200,47.5348815,6.5,45 MPH
68220,45.981454,1,45 MPH
68280,47.224196,1.5,45 MPH
68320,44.738712,3.5,45 MPH
68340,46.80994867,4.5,45 MPH
68360,46.39570133,2.5,45 MPH
68400,46.39570133,2,45 MPH
68420,45.51542575,4.5,45 MPH
68460,46.7270992,3,45 MPH
68480,47.224196,1.5,45 MPH
68500,47.845567,3.5,45 MPH
68520,47.224196,0.5,45 MPH
68540,45.981454,2,45 MPH
68560,47.845567,0.5,45 MPH
68580,49.088309,3,45 MPH
68600,48.7776235,1.5,45 MPH
68620,45.981454,2.5,45 MPH
68640,49.70968,0.5,45 MPH
68680,45.981454,0.5,45 MPH
68720,47.224196,0.5,45 MPH
68780,49.088309,1,45 MPH
68800,44.117341,3,45 MPH
68820,47.5348815,1,45 MPH
68840,52.195164,0.5,45 MPH
68860,44.117341,3.5,45 MPH
68940,44.117341,1,45 MPH
68980,44.117341,0.5,45 MPH
69040,48.1562525,2.5,45 MPH
69080,44.738712,4.5,45 MPH
69120,45.360083,2.5,45 MPH
69140,46.602825,3,45 MPH
69160,42.874599,4.5,45 MPH
69200,45.77433033,1.5,45 MPH
69240,44.738712,0.5,45 MPH
69260,45.981454,0.5,45 MPH
69280,45.981454,1.5,45 MPH
69380,47.845567,4,45 MPH
69400,48.62228075,2.5,45 MPH
69420,48.7154864,6.5,45 MPH
69480,47.845567,1,45 MPH
69540,49.70968,0.5,45 MPH
69560,50.12392733,4,45 MPH
69580,49.70968,0.5,45 MPH
69600,49.088309,2.5,45 MPH
69620,50.952422,0.5,45 MPH
69640,47.845567,1.5,45 MPH
69660,47.845567,1,45 MPH
69680,49.70968,6,45 MPH
69700,49.70968,1,45 MPH
69720,48.88118533,4,45 MPH
69740,45.82611125,9.5,45 MPH
69760,44.2416152,9.5,45 MPH
69780,42.874599,4,45 MPH
69800,44.117341,2.5,45 MPH
69820,44.738712,0.5,45 MPH
69900,47.224196,6,45 MPH
69920,47.224196,0.5,45 MPH
69940,45.981454,2,45 MPH
70020,47.224196,0.5,45 MPH
70040,47.845567,0.5,45 MPH
70080,52.816535,0.5,45 MPH
70100,52.195164,1,45 MPH
70140,49.70968,2,45 MPH
70160,50.331051,4,45 MPH
70180,47.845567,2,45 MPH
70200,47.845567,0.5,45 MPH
70260,47.845567,0.5,45 MPH
70280,47.845567,0.5,45 MPH
70300,48.31159525,6,45 MPH
70320,47.845567,4,45 MPH
70340,46.9135105,2,45 MPH
70360,47.845567,1.5,45 MPH
70380,44.4280265,0.5,45 MPH
70440,44.738712,0.5,45 MPH
70460,43.49597,4,45 MPH
70500,44.117341,1,45 MPH
70600,44.117341,2.5,45 MPH
70640,44.738712,4.5,45 MPH
70700,47.224196,2.5,45 MPH
71000,45.981454,0.5,45 MPH
71040,42.874599,3,45 MPH
71100,44.738712,3,45 MPH
71140,44.738712,1.5,45 MPH
71180,36.039518,0.5,45 MPH
71200,40.389115,2,45 MPH
71220,41.42473333,4.5,45 MPH
71240,41.78719975,4.5,45 MPH
71260,39.4570585,3.5,45 MPH
71340,44.117341,3.5,45 MPH
71360,44.117341,0.5,45 MPH
71380,49.70968,2,45 MPH
71400,49.70968,0.5,45 MPH
71420,52.816535,1,45 MPH
71480,55.302019,1.5,45 MPH
71520,52.195164,2,45 MPH
71540,55.302019,2,45 MPH
71560,55.92339,0.5,45 MPH
71580,57.787503,1.5,45 MPH
71600,55.302019,3.5,45 MPH
71620,54.059277,0,45 MPH
71640,52.816535,1,45 MPH
71660,43.49597,4,45 MPH
71680,52.816535,1,45 MPH
71700,44.738712,1.5,45 MPH
71720,54.059277,4,45 MPH
71760,52.195164,2.5,45 MPH
71780,50.952422,0.5,45 MPH
71840,49.70968,1,45 MPH
71860,49.70968,1,45 MPH
71940,50.952422,0.5,45 MPH
71960,49.70968,2.5,45 MPH
71980,49.088309,2.5,45 MPH
